date,temperaturemin,temperaturemax,precipitation,snowfall,snowdepth,avgwindspeed,fastest2minwinddir,fastest2minwindspeed,fastest5secwinddir,fastest5secwindspeed,fog,fogheavy,mist,rain,fogground,ice,glaze,drizzle,snow,freezingrain,smokehaze,thunder,highwind,hail,blowingsnow,dust,freezingfog
13-04-2016,45,64,0,0,0,9.17,50,19.91,50,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14-04-2016,37.9,66,0,0,0,8.05,40,16.11,80,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
15-04-2016,39.9,66.9,0,0,0,9.62,70,21.92,60,29.08,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
16-04-2016,35.1,70,0,0,0,4.7,40,16.11,80,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
17-04-2016,37,72,0,0,0,4.25,40,14.99,40,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
18-04-2016,42.1,84,0,0,0,2.68,230,8.95,230,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
19-04-2016,53.1,88,0,0,0,3.8,290,14.09,310,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
20-04-2016,57,75,0,0,0,9.4,80,19.91,80,25.95,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21-04-2016,53.1,81,0,0,0,8.95,160,19.91,240,27.96,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
22-04-2016,62.1,72,1.02,0,0,7.38,230,18.12,200,25.05,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
23-04-2016,61,77,0,0,0,4.92,50,19.91,50,23.94,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
24-04-2016,50,73.9,0,0,0,4.25,40,12.97,50,18.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25-04-2016,53.1,81,0,0,0,10.74,230,19.91,220,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26-04-2016,59,84,0,0,0,11.41,240,21.03,240,27.96,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
27-04-2016,64,87.1,0.52,0,0,7.83,230,17,230,21.92,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
28-04-2016,64,84.9,0.24,0,0,5.59,210,23.94,210,33.11,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
29-04-2016,60.1,78.1,0,0,0,5.82,30,12.97,120,21.03,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
30-04-2016,57.9,64.9,0,0,0,8.05,80,12.97,90,16.11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
01-05-2016,59,77,0.18,0,0,7.83,190,14.99,210,21.92,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
02-05-2016,66,87.1,0.09,0,0,8.72,210,27.96,220,35.12,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
03-05-2016,63,79,0.44,0,0,4.47,210,14.99,210,19.91,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
04-05-2016,55,73.9,0,0,0,2.24,270,14.09,230,17,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
05-05-2016,48.9,61,0.68,0,0,4.7,340,12.08,340,21.92,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
06-05-2016,50,66.9,0.68,0,0,3.8,360,14.99,20,23.94,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
07-05-2016,50,75,0,0,0,6.26,250,16.11,240,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
08-05-2016,60.1,82,0,0,0,6.71,290,17,290,27.96,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
09-05-2016,57.9,81,0.12,0,0,1.34,240,6.93,240,10.07,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
10-05-2016,64.9,84,0,0,0,5.37,190,14.09,120,18.12,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11-05-2016,63,82.9,0,0,0,5.37,230,14.99,220,18.12,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
12-05-2016,64,81,0.56,0,0,3.58,270,16.11,300,23.94,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No
13-05-2016,59,78.1,0,0,0,4.47,260,12.08,290,16.11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14-05-2016,52,82,0,0,0,5.14,240,21.92,230,27.96,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
15-05-2016,48,66.9,0,0,0,5.14,250,17,240,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
16-05-2016,42.1,73,0,0,0,2.46,230,12.97,270,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
17-05-2016,57,69.1,0.27,0,0,4.7,220,12.97,310,19.91,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
18-05-2016,57,64,0.1,0,0,5.82,40,12.97,30,17,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
19-05-2016,57,62.1,0.07,0,0,4.47,40,12.08,40,14.99,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
20-05-2016,55.9,71.1,0,0,0,6.26,110,14.99,110,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21-05-2016,62.1,77,0.3,0,0,3.8,120,12.97,310,18.12,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
22-05-2016,53.1,70,0.22,0,0,4.03,340,14.09,330,21.03,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
23-05-2016,51.1,68,0.02,0,0,2.68,50,14.09,40,21.03,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
24-05-2016,50,82.9,0,0,0,4.47,230,14.09,230,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25-05-2016,59,87.1,0,0,0,3.8,220,16.11,220,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26-05-2016,64,89.1,0,0,0,6.71,230,14.99,230,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
27-05-2016,68,88,0,0,0,7.38,240,12.97,210,18.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
28-05-2016,59,87.1,0,0,0,2.91,90,12.08,90,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
29-05-2016,64.9,75.9,1.95,0,0,5.59,210,14.99,200,21.92,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
30-05-2016,66,84,0.5,0,0,4.92,100,16.11,100,19.91,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
31-05-2016,70,84.9,0,0,0,5.37,60,16.11,40,18.12,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
01-06-2016,66.9,86,0,0,0,4.92,100,21.92,110,31.09,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
02-06-2016,70,88,0,0,0,0.89,130,8.05,130,10.07,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
03-06-2016,70,91,0.07,0,0,4.25,40,17,30,23.94,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No
04-06-2016,69.1,91.9,0.61,0,0,4.25,300,17,300,23.94,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
05-06-2016,70,89.1,0.69,0,0,10.96,210,42.95,220,59.06,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
06-06-2016,71.1,82,0.04,0,0,8.72,230,16.11,230,21.92,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
07-06-2016,66.9,88,0.05,0,0,5.82,320,12.97,260,21.92,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
08-06-2016,57.9,81,0,0,0,4.92,290,17,260,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
09-06-2016,52,82,0,0,0,3.36,240,14.09,240,18.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10-06-2016,59,84.9,0,0,0,3.36,90,10.07,120,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11-06-2016,69.1,91.9,0,0,0,8.05,240,16.11,240,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12-06-2016,70,93,0,0,0,6.93,260,14.99,280,21.03,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13-06-2016,62.1,84.9,0,0,0,3.13,40,12.97,300,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14-06-2016,59,90,0,0,0,4.03,80,12.08,80,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
15-06-2016,70,91,0.45,0,0,3.58,240,33.11,230,40.94,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
16-06-2016,73,91.9,0,0,0,5.59,40,14.99,40,19.91,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
17-06-2016,66.9,82.9,0.1,0,0,7.61,40,23.04,30,35.12,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No
18-06-2016,59,82,0,0,0,9.62,80,23.04,80,29.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
19-06-2016,55.9,84,0,0,0,2.24,70,12.97,110,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
20-06-2016,55.9,88,0,0,0,3.8,240,10.07,240,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21-06-2016,66.9,91,0,0,0,10.07,230,19.91,220,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
22-06-2016,72,91.9,0.12,0,0,6.93,250,14.99,260,23.04,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
23-06-2016,66.9,91,1.62,0,0,6.49,40,29.08,40,42.95,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
24-06-2016,,88,0.1,0,0,2.01,200,14.99,200,19.91,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25-06-2016,,84.9,0,0,0,6.26,50,16.11,60,23.04,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26-06-2016,,84.9,0,0,0,3.8,80,12.08,80,17,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
27-06-2016,,90,0,0,0,4.7,220,12.97,150,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
28-06-2016,,78.1,1.25,0,0,4.7,230,12.08,200,17,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
29-06-2016,,89.1,0.91,0,0,4.7,50,36.91,20,55.03,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No
30-06-2016,69.1,88,0.01,0,0,4.03,170,14.99,180,18.12,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
01-07-2016,72,89.1,0,0,0,5.82,240,14.99,240,18.12,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
02-07-2016,71.1,88,1.66,0,0,4.25,310,17,290,35.12,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
03-07-2016,70,78.1,1.48,0,0,5.82,70,14.09,70,17,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
04-07-2016,69.1,84.9,0.02,0,0,4.25,180,14.99,180,18.12,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
05-07-2016,73,95,0.42,0,0,6.71,240,31.09,240,38.92,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
06-07-2016,72,91,0,0,0,6.04,250,17,20,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
07-07-2016,73,93,0.06,0,0,7.61,240,23.04,260,31.09,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
08-07-2016,71.1,93.9,0.25,0,0,6.04,20,21.92,20,36.01,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
09-07-2016,68,91,0,0,0,5.82,250,14.09,270,18.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10-07-2016,69.1,88,0,0,0,2.01,290,14.09,300,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11-07-2016,73,90,0,0,0,2.91,230,8.95,140,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12-07-2016,70,91,0.37,0,0,3.13,280,19.91,240,29.97,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
13-07-2016,72,93.9,0,0,0,3.13,240,12.08,320,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14-07-2016,73,95,0,0,0,3.36,200,12.08,210,16.11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
15-07-2016,71.1,95,1.58,0,0,6.49,200,29.97,210,38.03,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
16-07-2016,70,87.1,1.98,0,0,6.26,180,14.99,210,17,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
17-07-2016,68,90,0,0,0,4.03,210,14.09,220,16.11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
18-07-2016,72,93,0,0,0,7.38,240,14.09,230,18.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
19-07-2016,73.9,93,0,0,0,4.7,140,18.12,80,25.95,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
20-07-2016,70,89.1,0,0,0,4.92,40,12.97,90,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21-07-2016,70,90,0,0,0,4.03,150,8.95,120,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
22-07-2016,73,93,0,0,0,7.83,180,14.99,250,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
23-07-2016,72,95,0,0,0,4.47,210,12.08,220,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
24-07-2016,73.9,95,0,0,0,5.59,210,10.07,160,12.97,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25-07-2016,77,96.1,0,0,0,8.72,220,14.99,210,19.91,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
26-07-2016,75,97,0.13,0,0,7.83,220,23.04,210,31.09,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
27-07-2016,75.9,95,0,0,0,2.01,40,10.07,350,19.91,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
28-07-2016,73.9,96.1,0,0,0,7.16,250,19.91,240,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
29-07-2016,75,91.9,0,0,0,4.92,20,10.07,30,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
30-07-2016,73.9,95,0.03,0,0,4.92,230,17,230,21.03,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No
31-07-2016,72,96.1,0.13,0,0,6.93,150,21.92,150,27.07,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
01-08-2016,73,91,0.04,0,0,5.82,220,12.97,210,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
02-08-2016,73,91,0.28,0,0,4.03,130,14.09,90,19.01,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
03-08-2016,73,88,0,0,0,8.72,90,14.99,80,19.91,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
04-08-2016,69.1,87.1,1.02,0,0,6.71,210,12.08,70,16.11,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
05-08-2016,73,88,0.18,0,0,,230,12.08,230,14.99,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
06-08-2016,73.9,93,0,0,0,,230,12.97,250,17,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
07-08-2016,73.9,86,0.39,0,0,,40,14.09,40,19.01,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
08-08-2016,73,89.1,0.54,0,0,,270,14.99,290,21.03,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
09-08-2016,75,91,0,0,0,,150,19.91,150,25.95,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
10-08-2016,73,91.9,0,0,0,5.37,180,12.97,150,19.01,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11-08-2016,73.9,91.9,0,0,0,4.03,150,12.08,160,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12-08-2016,75.9,93.9,0,0,0,6.04,220,14.09,220,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13-08-2016,77,93.9,0,0,0,9.84,230,18.12,230,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14-08-2016,77,96.1,0,0,0,6.26,240,14.99,230,19.91,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
15-08-2016,75,96.1,0,0,0,6.04,170,14.09,190,18.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
16-08-2016,75,95,0,0,0,7.61,240,14.09,170,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
17-08-2016,75,97,0,0,0,7.61,230,27.96,220,33.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
18-08-2016,73.9,93,0,0,0,4.25,290,12.97,280,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
19-08-2016,75,91,0.38,0,0,2.68,40,12.97,40,14.99,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No
20-08-2016,73.9,91,0,0,0,2.24,220,19.91,230,23.04,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
21-08-2016,73.9,93.9,0,0,0,6.26,330,17,310,27.07,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
22-08-2016,66.9,87.1,0,0,0,2.91,40,12.08,50,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
23-08-2016,64.9,89.1,0,0,0,4.47,80,12.97,80,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
24-08-2016,64,87.1,0,0,0,3.13,120,8.95,130,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25-08-2016,64.9,91.9,0,0,0,3.58,220,12.08,230,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26-08-2016,72,99,0,0,0,3.8,40,12.08,10,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
27-08-2016,75,98.1,0.18,0,0,4.92,120,19.91,120,25.95,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
28-08-2016,71.1,90,0,0,0,7.61,40,14.99,50,21.03,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
29-08-2016,69.1,90,0,0,0,5.59,40,12.97,50,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
30-08-2016,66.9,91.9,0,0,0,4.92,40,14.09,50,18.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
31-08-2016,71.1,95,0,0,0,3.36,160,12.97,190,18.12,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
01-09-2016,71.1,93.9,0.01,0,0,4.7,230,14.99,230,19.91,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
02-09-2016,64,75,1.13,0,0,11.41,40,23.94,30,35.12,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
03-09-2016,64,81,0.44,0,0,7.83,50,23.04,30,27.96,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
04-09-2016,61,82.9,0,0,0,4.25,40,14.99,40,25.05,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
05-09-2016,57.9,84,0,0,0,2.46,30,10.07,40,14.99,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
06-09-2016,61,91,0,0,0,4.03,240,12.97,250,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
07-09-2016,66.9,93.9,0,0,0,4.47,240,12.97,250,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
08-09-2016,68,96.1,0,0,0,6.71,230,16.11,240,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
09-09-2016,71.1,93.9,0,0,0,6.71,190,12.08,200,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10-09-2016,73.9,91.9,0,0,0,8.05,170,14.99,180,19.01,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11-09-2016,72,91,0,0,0,6.04,80,14.99,80,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12-09-2016,69.1,88,0,0,0,6.71,90,14.99,100,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13-09-2016,64,91,0,0,0,4.03,190,10.07,170,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14-09-2016,66,91,0,0,0,3.8,170,12.97,190,17,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
15-09-2016,66,90,0,0,0,7.83,40,17,80,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
16-09-2016,68,82.9,0,0,0,8.5,80,14.99,110,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
17-09-2016,66,89.1,0,0,0,3.58,120,10.07,150,14.09,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
18-09-2016,71.1,90,0.06,0,0,3.58,100,12.97,150,17,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
19-09-2016,71.1,79,1.3,0,0,5.59,310,14.09,280,23.94,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
20-09-2016,71.1,75,0.02,0,0,7.38,30,14.09,20,21.03,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21-09-2016,70,75,0.49,0,0,10.74,40,18.12,40,27.07,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
22-09-2016,71.1,82.9,0.23,0,0,6.93,60,14.99,60,19.91,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
23-09-2016,66.9,84.9,0,0,0,4.47,40,10.07,350,16.11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
24-09-2016,64,91.9,0,0,0,1.34,40,12.97,80,14.99,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
25-09-2016,69.1,73.9,0,0,0,6.71,90,12.97,130,18.12,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
26-09-2016,64.9,75.9,0.02,0,0,5.59,220,12.08,220,16.11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
27-09-2016,66.9,80.1,0,0,0,3.58,220,14.09,230,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
28-09-2016,66,86,0.45,0,0,5.14,240,21.92,240,29.08,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
29-09-2016,64.9,79,0.32,0,0,6.49,110,18.12,120,23.04,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
30-09-2016,71.1,82.9,0.14,0,0,7.61,130,17,150,21.92,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
01-10-2016,66,84,0,0,0,3.8,240,17,250,23.04,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
02-10-2016,62.1,79,0,0,0,2.68,340,10.07,330,14.09,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
03-10-2016,62.1,79,0,0,0,3.13,40,8.95,40,12.08,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
04-10-2016,62.1,75.9,0,0,0,8.5,30,17,20,19.91,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
05-10-2016,60.1,72,0,0,0,10.29,40,17,30,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
06-10-2016,59,72,0.02,0,0,10.29,50,17,20,23.94,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
07-10-2016,64.9,73.9,0.36,0,0,9.4,90,18.12,100,25.05,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
08-10-2016,63,70,6.45,0,0,16.11,40,31.99,40,46.98,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
09-10-2016,52,73,0.13,0,0,7.38,360,17,310,27.96,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10-10-2016,45,68,0,0,0,5.37,40,16.11,30,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11-10-2016,43,68,0,0,0,3.36,40,12.08,80,17,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12-10-2016,48,73,0,0,0,1.57,20,8.05,30,12.97,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
13-10-2016,48,79,0,0,0,2.68,250,10.07,240,14.09,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14-10-2016,53.1,70,0,0,0,5.82,50,14.09,40,18.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
15-10-2016,52,72,0,0,0,2.68,50,10.07,130,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
16-10-2016,51.1,78.1,0,0,0,0.22,170,8.05,160,14.99,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
17-10-2016,57,82,0,0,0,4.7,230,12.97,220,17,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
18-10-2016,60.1,84,0,0,0,7.61,230,17,250,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
19-10-2016,62.1,88,0,0,0,2.91,230,10.07,220,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
20-10-2016,61,86,0,0,0,3.8,,12.08,170,18.12,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
21-10-2016,55.9,78.1,0,0,0,7.61,,18.12,310,29.08,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
22-10-2016,42.1,64,0,0,0,8.28,,17,300,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
23-10-2016,39.9,70,0,0,0,6.71,,14.99,220,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
24-10-2016,46.9,78.1,0,0,0,5.59,260,14.99,260,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
